source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
normal_NMPR,IFN-stimulated,C3,CD46,0.0547996541952515,21059.6666666667,0.865248085901007,21913,0.0114181075201543,24175,0.622817374828671,17091
Monocyte-derived,normal_MPR,HLA-A,ERBB2,0.0548064548472909,20839,0.87615988206665,18760,0.0136981281782285,19581,0.502728923572577,24176
M2-SIGLEC8+,IFN-stimulated,CD14,ITGA4,0.0548064548472909,18058.6666666667,0.871834963653095,20038,0.0114170594786903,24176,0.789692459652719,9962
Ciliated,Lipid-associated,SCGB3A2,MARCO,0.0548064548472909,19039.3333333333,0.857317273721152,24176,0.0242748048041162,9610,0.515101117366825,23332
M2-SIGLEC8+,normal_MPR,TGM2,SDC4,0.0548200578392484,22085,0.868889468532927,20854,0.0114159504584466,24178,0.549564910531057,21223
SPP1+ immunosuppressive,normal_NMPR,S100A4,EGFR,0.0548268601792133,19375.6666666667,0.879602337350674,17806,0.0162085108412448,16142,0.502669011888247,24179
IFN-stimulated,Ciliated,CALM3,INSR,0.0548268601792133,14804,0.857308590892949,24179,0.0198376241122439,12483,0.860103760148207,7750
Stress-response,Resident M2,HLA-F,LILRB1,0.0548336630818665,16740,0.900251039856432,12253,0.0114154358279989,24180,0.692440867426931,13787
normal_MPR,SPP1+ immunosuppressive,CFH,ITGAM,0.0548384200305357,16291,0.812348077893777,36507,0.0290979295411196,7365,0.984282834334428,5001
Monocyte-derived,normal_MPR,CXCL10,SDC4,0.0548404665472315,23379.3333333333,0.857291062858419,24181,0.0115753771233201,23787,0.534672266172193,22170
Stress-response,Resident M2,SERPINA1,LRP1,0.0548472705753313,13737,0.924051813296158,6105,0.0114147287194408,24182,0.764218761505814,10924
Lipid-associated,MRC1+ M2-like,LRPAP1,SORT1,0.0548472705753313,15847.6666666667,0.857290185384406,24182,0.0191146892918024,13085,0.781662053643836,10276
tumor_MPR,Ciliated,LAMC1,ITGAV_ITGB8,0.0548528917763983,20653.6666666667,0.765892738009755,49334,0.0290963359711752,7366,0.970497484151456,5261
normal_NMPR,Ciliated,BMP2,BMPR1B_BMPR2,0.0548528917763983,24281.3333333333,0.713139469056512,61922,0.0433304314798613,3556,0.875573883612338,7366
Regulatory,CD8.TPEX,CXCL16,CXCR6,0.0548540751661893,17957.6666666667,0.857289636053833,24183,0.0260120331678255,8742,0.554145332357536,20948
MRC1+ M2-like,Regulatory,GRN,SORT1,0.0548744923155454,16907.3333333333,0.90544863018004,10941,0.0114141343478178,24186,0.652614077464566,15595
Stress-response,IFN-stimulated,TNFSF9,HLA-DPA1,0.054881299157669,17588.3333333333,0.890210794309349,14935,0.0114140999629751,24187,0.695998155817989,13643
tumor_MPR,Lipid-associated,CXCL14,CXCR4,0.0548881065626672,17813.6666666667,0.899512797536726,12468,0.0114136267185986,24188,0.628832096880927,16785
Resident M2,tumor_MPR,GNAI2,IGF1R,0.0548949145305631,17117.3333333333,0.857271758816474,24189,0.0164365007625469,15850,0.752521552406164,11313
MRC1+ M2-like,M2-SIGLEC8+,SERPINA1,LRP1,0.0549017230613803,13744.3333333333,0.924042693938017,6108,0.0114117627561537,24190,0.764001324682862,10935
normal_NMPR,Stress-response,MMP7,CD151,0.0549221520315909,16556.3333333333,0.857257911391404,24193,0.0271691291132502,8190,0.618886637544466,17286
tumor_MPR,Resident M2,SAA1,CD36,0.0549252774053296,13378.3333333333,0.84346826961109,28064,0.0374371245515349,4700,0.875417060906394,7371
Lipid-associated,IFN-stimulated,HLA-DMB,CD4,0.0549397599107138,12801.6666666667,0.933012025757794,3969,0.0103433546574069,27064,0.875412168821117,7372
tumor_NMPR,tumor_NMPR,SOST,LRP5,0.0549586678223318,37910.3333333333,0.487358631552213,88333,0.103353835743745,564,0.492854421814555,24834
IFN-stimulated,M2-SIGLEC8+,C1QB,LRP1,0.0549766540598172,14094.6666666667,0.925694735242769,5644,0.011408318998709,24201,0.725102357789293,12439
Stress-response,Resident M2,HLA-A,LILRB2,0.0549832181852247,12425.6666666667,0.943824839545129,1982,0.0100575402063263,27920,0.875389625440043,7375
Lipid-associated,CD8.TPEX,B2M,CD247,0.0549902851984121,16541,0.897652783793527,13024,0.0199516874572547,12396,0.50238615335433,24203
Monocyte-derived,Resident M2,CXCL8,SDC2,0.0549902851984121,19106,0.873658339548963,19495,0.0114079249591618,24203,0.696540411010702,13620
tumor_MPR,Regulatory,MDK,SDC4,0.0549902851984121,22019.6666666667,0.857210890285897,24203,0.0138651784704541,19301,0.528397505191009,22555
M2-SIGLEC8+,Regulatory,ICAM1,ITGAX_ITGB2,0.0549971016125683,13925,0.913100132868027,8809,0.0114079110827425,24204,0.825310994968775,8762
tumor_NMPR,normal_MPR,MDK,TSPAN1,0.0550107361307145,12453.3333333333,0.857209512272369,24206,0.0281964447295759,7749,0.962990096212222,5405
Ciliated,Resident M2,GPC3,CD81,0.055017554234751,19026,0.857205857680823,24207,0.0116527522012114,23618,0.810553273982689,9253
