cell,final_group,scevan_group,CytoTRACE2_Score,CytoTRACE2_Potency,response,cell_type
BD_immune02_371328,normal_NMPR,normal_NMPR,0.0232806050830899,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_232307,normal_NMPR,normal_NMPR,0.05291041858104,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_415089,normal_NMPR,normal_NMPR,0.0690334616055916,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_634340,Ciliated,Ciliated,0.0985962099428419,Differentiated,NMPR,Ciliated_epithelial
BD_immune02_73791,Ciliated,Ciliated,0.0683084779170571,Differentiated,NMPR,Ciliated_epithelial
BD_immune02_877298,normal_NMPR,normal_NMPR,0.0100631958539788,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_835239,normal_NMPR,normal_NMPR,0.0230819094308729,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_598462,normal_NMPR,normal_NMPR,0.108032830069805,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_541043,normal_NMPR,normal_NMPR,0.0701311419952822,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_435522,normal_NMPR,normal_NMPR,0.111825958831215,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_342916,Ciliated,Ciliated,0.127160261609193,Differentiated,NMPR,Ciliated_epithelial
BD_immune02_68237,normal_NMPR,normal_NMPR,0.065953475547791,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_688149,normal_NMPR,normal_NMPR,0.0527115530845793,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_350647,normal_NMPR,normal_NMPR,0.0397276500404731,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_838837,normal_NMPR,normal_NMPR,0.106246270871261,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_810235,normal_NMPR,normal_NMPR,0.0923711389994978,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_718013,normal_NMPR,normal_NMPR,0.0649465106443869,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_290626,normal_NMPR,normal_NMPR,0.1097500420104,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_707297,normal_NMPR,normal_NMPR,0.0576931252258311,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_208136,normal_NMPR,normal_NMPR,0.0670640907043587,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_15844,normal_NMPR,normal_NMPR,0.0794964720791006,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_147763,normal_NMPR,normal_NMPR,0.0748667892289238,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_168002,normal_NMPR,normal_NMPR,0.0816012342116203,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_137372,normal_NMPR,normal_NMPR,0.0498816570685464,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_195368,normal_NMPR,normal_NMPR,0.0551684459437608,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_858231,normal_NMPR,normal_NMPR,0.055167299645597,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_223368,normal_NMPR,normal_NMPR,0.137186251871364,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_522966,normal_NMPR,normal_NMPR,0.0628346215985468,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_542100,normal_NMPR,normal_NMPR,0.0686697141362756,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_796018,normal_NMPR,normal_NMPR,0.0901917394360335,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_566454,normal_NMPR,normal_NMPR,0.159135001726267,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_163944,normal_NMPR,normal_NMPR,0.0381226026745412,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_750020,normal_NMPR,normal_NMPR,0.0766577736844464,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_377618,normal_NMPR,normal_NMPR,0.0459752765432364,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_342459,normal_NMPR,normal_NMPR,0.0637244687859404,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_363556,normal_NMPR,normal_NMPR,0.0667947292247143,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_430306,normal_NMPR,normal_NMPR,0.0208964845344621,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_168064,normal_NMPR,normal_NMPR,0.040435882582049,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_790283,normal_NMPR,normal_NMPR,0.156116397457082,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_842539,normal_NMPR,normal_NMPR,0.196637191278796,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune02_619650,normal_NMPR,normal_NMPR,0.0405193729009083,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_794462,normal_NMPR,normal_NMPR,0.0490660008577835,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_200484,normal_NMPR,normal_NMPR,0.112218686708646,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_600452,normal_NMPR,normal_NMPR,0.0476370143740677,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_670194,normal_NMPR,normal_NMPR,0.131968444428367,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_295023,normal_NMPR,normal_NMPR,0.0738391177386334,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_675622,normal_NMPR,normal_NMPR,0.0936289914815107,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_100732,normal_NMPR,normal_NMPR,0.0406567826701196,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_105374,normal_NMPR,normal_NMPR,0.134422114036368,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_786513,normal_NMPR,normal_NMPR,0.12072371424268,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_271388,normal_NMPR,normal_NMPR,0.0401518357985247,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_277424,normal_NMPR,normal_NMPR,0.102125500836739,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_180961,normal_NMPR,normal_NMPR,0.0877777104585387,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_83855,normal_NMPR,normal_NMPR,0.129322086812592,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_800352,normal_NMPR,normal_NMPR,0.131937156092132,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_707662,normal_NMPR,normal_NMPR,0.0456012856978909,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_328604,normal_NMPR,normal_NMPR,0.0786707168188887,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_369022,normal_NMPR,normal_NMPR,0.145819853004254,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_121536,normal_NMPR,normal_NMPR,0.132282154557833,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_173791,normal_NMPR,normal_NMPR,0.078849210282523,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_578005,normal_NMPR,normal_NMPR,0.086792562139787,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_155705,normal_NMPR,normal_NMPR,0.112116605681421,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_834876,normal_NMPR,normal_NMPR,0.140917496512157,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_444935,normal_NMPR,normal_NMPR,0.10586444698114,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_555298,normal_NMPR,normal_NMPR,0.117153910400381,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_716126,normal_NMPR,normal_NMPR,0.0929032608920557,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_321671,normal_NMPR,normal_NMPR,0.0978726674930706,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_143160,normal_NMPR,normal_NMPR,0.094828937540317,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_162143,normal_NMPR,normal_NMPR,0.0821913047561736,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_642494,,,0.129691882980678,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_13866,Ciliated,Ciliated,0.0169496144630491,Differentiated,NMPR,Ciliated_epithelial
BD_immune02_571486,Ciliated,Ciliated,0.039907957205665,Differentiated,NMPR,Ciliated_epithelial
BD_immune02_810346,normal_NMPR,normal_NMPR,0.103617295898647,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_427285,normal_NMPR,normal_NMPR,0.0449602484576384,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_458992,normal_NMPR,normal_NMPR,0.0495973669142344,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_401551,normal_NMPR,normal_NMPR,0.0292341508014711,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_13423,,,0.0991935342464062,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_179190,,,0.132056414812245,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_399843,normal_NMPR,normal_NMPR,0.0681213668587007,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_226574,normal_NMPR,normal_NMPR,0.0368267889120624,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_671107,normal_NMPR,normal_NMPR,0.0619620019096744,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_299189,normal_NMPR,normal_NMPR,0.110813257620995,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_34476,normal_NMPR,normal_NMPR,0.0723199112038667,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_505427,normal_NMPR,normal_NMPR,0.0704061948314363,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_29691,,,0.0852464683453441,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_692902,normal_NMPR,normal_NMPR,0.122219613856969,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_513053,normal_NMPR,normal_NMPR,0.0473950990560419,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_160660,normal_NMPR,normal_NMPR,0.0433394433284329,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_755957,normal_NMPR,normal_NMPR,0.123000933823975,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_196980,,,0.0876039222694073,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_364820,normal_NMPR,normal_NMPR,0.105453007801716,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_666214,,,0.041591818752156,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_459632,normal_NMPR,normal_NMPR,0.0615681542493779,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_30921,,,0.102108438052757,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_818585,,,0.0284515059868842,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_335965,Ciliated,Ciliated,0.0490507678870803,Differentiated,NMPR,Ciliated_epithelial
BD_immune02_434151,normal_NMPR,normal_NMPR,0.0582536441940981,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_38291,,,0.0495716572735006,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_200787,,,0.0441085417292376,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_538017,,,0.175709510870312,Unipotent,NMPR,Tumor_epithelial_AT2
BD_immune02_794734,,,0.0410940269948821,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_329174,normal_NMPR,normal_NMPR,0.0423058936653302,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_679749,,,0.0502460798098685,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_492247,,,0.040490748894517,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_566281,,,0.0612131424827873,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_319195,,,0.125848937907439,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_215688,,,0.0386342052416473,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_615347,normal_NMPR,normal_NMPR,0.0994242902108504,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune02_746610,,,0.0418165862446487,Differentiated,NMPR,Tumor_epithelial_AT2
BD_immune03_3335,tumor_MPR,tumor_MPR,0.335417825787798,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_641120,tumor_MPR,tumor_MPR,0.437910534696503,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_698551,tumor_MPR,tumor_MPR,0.439102971072696,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_167147,tumor_MPR,tumor_MPR,0.429384018061101,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_800426,tumor_MPR,tumor_MPR,0.531991594315925,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_75258,tumor_MPR,tumor_MPR,0.614900590997706,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_675453,tumor_MPR,tumor_MPR,0.616777412978903,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_25130,tumor_MPR,tumor_MPR,0.569016107794653,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_522163,tumor_MPR,tumor_MPR,0.60896622213291,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_477890,tumor_MPR,tumor_MPR,0.601462344548531,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_650851,tumor_MPR,tumor_MPR,0.582728442117931,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_748968,tumor_MPR,tumor_MPR,0.486495450242901,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_156584,tumor_MPR,tumor_MPR,0.478020121053221,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_433327,tumor_MPR,tumor_MPR,0.463665462488322,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_75025,tumor_MPR,tumor_MPR,0.652796867939157,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_639848,tumor_MPR,tumor_MPR,0.501365659121004,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_826935,tumor_MPR,tumor_MPR,0.628639206136951,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_828252,tumor_MPR,tumor_MPR,0.561269567172561,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_729777,tumor_MPR,tumor_MPR,0.659635042046085,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_766555,tumor_MPR,tumor_MPR,0.595602290362057,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_272469,tumor_MPR,tumor_MPR,0.645604302289448,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_656489,tumor_MPR,tumor_MPR,0.641101062145135,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_690144,tumor_MPR,tumor_MPR,0.464218282084859,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_184086,tumor_MPR,tumor_MPR,0.652062862476408,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_701380,tumor_MPR,tumor_MPR,0.607175314342929,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_158016,tumor_MPR,tumor_MPR,0.642637860136187,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_36581,tumor_MPR,tumor_MPR,0.644467501921237,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_189314,tumor_MPR,tumor_MPR,0.54240779039388,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_715860,tumor_MPR,tumor_MPR,0.479545805741403,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_839739,tumor_MPR,tumor_MPR,0.49012959687589,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_433772,tumor_MPR,tumor_MPR,0.444978092376647,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_626125,tumor_MPR,tumor_MPR,0.550775658481081,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_570833,tumor_MPR,tumor_MPR,0.640098972774979,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_739370,tumor_MPR,tumor_MPR,0.588809917874761,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_171439,tumor_MPR,tumor_MPR,0.608657379277874,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_53055,tumor_MPR,tumor_MPR,0.600269955744626,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_417908,tumor_MPR,tumor_MPR,0.577634061698073,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_763414,tumor_MPR,tumor_MPR,0.525426110899054,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_406131,tumor_MPR,tumor_MPR,0.589589663551184,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_293417,tumor_MPR,tumor_MPR,0.650191058475179,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_533018,tumor_MPR,tumor_MPR,0.611677145904939,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_524375,tumor_MPR,tumor_MPR,0.616041389833929,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_549332,tumor_MPR,tumor_MPR,0.637958980296836,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_858105,tumor_MPR,tumor_MPR,0.619562330971892,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_225707,tumor_MPR,tumor_MPR,0.649587112203211,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_191446,tumor_MPR,tumor_MPR,0.623113483866628,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_243390,tumor_MPR,tumor_MPR,0.579339235323686,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_235756,tumor_MPR,tumor_MPR,0.456004406691068,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_795329,tumor_MPR,tumor_MPR,0.562130887641087,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_176164,tumor_MPR,tumor_MPR,0.540359448178272,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_720595,tumor_MPR,tumor_MPR,0.583292162260224,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_359594,tumor_MPR,tumor_MPR,0.516841145422378,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_496837,tumor_MPR,tumor_MPR,0.557573922226452,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_42199,tumor_MPR,tumor_MPR,0.640194283876395,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_129296,tumor_MPR,tumor_MPR,0.610206215202746,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_111892,tumor_MPR,tumor_MPR,0.603841607231389,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_254462,tumor_MPR,tumor_MPR,0.615592028016472,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_19479,tumor_MPR,tumor_MPR,0.610787306917199,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_102028,tumor_MPR,tumor_MPR,0.596601146276468,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_507453,tumor_MPR,tumor_MPR,0.582927981163656,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_754925,tumor_MPR,tumor_MPR,0.569098827530305,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_202811,tumor_MPR,tumor_MPR,0.598966031634269,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_5010,tumor_MPR,tumor_MPR,0.643821188359907,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_30499,tumor_MPR,tumor_MPR,0.451248250476417,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_466041,tumor_MPR,tumor_MPR,0.649850076618762,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_481375,tumor_MPR,tumor_MPR,0.608136679359877,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_760505,tumor_MPR,tumor_MPR,0.620062041035766,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_378383,tumor_MPR,tumor_MPR,0.527796863463688,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_229120,tumor_MPR,tumor_MPR,0.614491058226333,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_299571,tumor_MPR,tumor_MPR,0.490742191677265,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_795970,tumor_MPR,tumor_MPR,0.640013114484584,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_8645,tumor_MPR,tumor_MPR,0.62847258902361,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_774942,tumor_MPR,tumor_MPR,0.524189812434565,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_720319,tumor_MPR,tumor_MPR,0.46490592557409,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_213902,tumor_MPR,tumor_MPR,0.454203255813482,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_766788,tumor_MPR,tumor_MPR,0.539392389530853,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_718736,tumor_MPR,tumor_MPR,0.483429423767187,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_682803,tumor_MPR,tumor_MPR,0.634691715160651,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_152880,tumor_MPR,tumor_MPR,0.563164531649065,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_839808,tumor_MPR,tumor_MPR,0.629389327014255,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_400911,tumor_MPR,tumor_MPR,0.647842554488011,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_722995,tumor_MPR,tumor_MPR,0.548173001517422,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_637638,tumor_MPR,tumor_MPR,0.636046998395409,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_72396,tumor_MPR,tumor_MPR,0.655941510108618,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_782223,tumor_MPR,tumor_MPR,0.662610606721642,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_696126,tumor_MPR,tumor_MPR,0.651356233962716,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_592931,tumor_MPR,tumor_MPR,0.625251749678384,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_492992,tumor_MPR,tumor_MPR,0.552071138431457,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_317995,normal_MPR,normal_MPR,0.101474318514684,Differentiated,MPR,Tumor_epithelial_AT2
BD_immune03_525157,tumor_MPR,tumor_MPR,0.514707330188561,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_170978,tumor_MPR,tumor_MPR,0.574518982362629,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_789637,tumor_MPR,tumor_MPR,0.61569238169136,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_729828,tumor_MPR,tumor_MPR,0.643756196038263,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_477067,tumor_MPR,tumor_MPR,0.511994559391638,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_400474,tumor_MPR,tumor_MPR,0.55893823487829,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_110517,tumor_MPR,tumor_MPR,0.660308933659544,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_211657,tumor_MPR,tumor_MPR,0.46780950755082,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_612565,tumor_MPR,tumor_MPR,0.480025703156693,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_709503,tumor_MPR,tumor_MPR,0.593037396353859,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_22409,tumor_MPR,tumor_MPR,0.428555416808411,Oligopotent,MPR,Tumor_epithelial_basal
BD_immune03_523217,tumor_MPR,tumor_MPR,0.645545514047553,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_45478,tumor_MPR,tumor_MPR,0.635270177847988,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_116393,tumor_MPR,tumor_MPR,0.55574861773821,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_86853,tumor_MPR,tumor_MPR,0.628947056014752,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_39021,tumor_MPR,tumor_MPR,0.654746630597444,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_775198,tumor_MPR,tumor_MPR,0.59953879798818,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_76497,tumor_MPR,tumor_MPR,0.522257549799347,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_313567,tumor_MPR,tumor_MPR,0.594000087539853,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_421629,tumor_MPR,tumor_MPR,0.613650730628485,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_596904,tumor_MPR,tumor_MPR,0.551802904489318,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_272116,tumor_MPR,tumor_MPR,0.614712239655075,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_371066,tumor_MPR,tumor_MPR,0.662373664030458,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_511504,tumor_MPR,tumor_MPR,0.637046480085918,Multipotent,MPR,Tumor_epithelial_basal
BD_immune03_583,tumor_MPR,tumor_MPR,0.655372524631395,Multipotent,MPR,Tumor_epithelial_basal
