cell,CytoTRACE2_Score,CytoTRACE2_Potency,scevan_group,response,cell_type
BD_immune12_346652,0.165248695678302,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_273349,0.400068361771814,Oligopotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_840640,0.201430319008022,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_546296,0.245744704518618,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_853312,0.254314517005069,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_877452,0.0642414932262391,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_128784,0.148828369600197,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_822210,0.0112029377537551,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_731014,0.163544834255778,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_691993,0.279949600026258,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_377095,0.286707638876574,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_96976,0.358377976415311,Oligopotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_666837,0.0993374963668181,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_836211,0.218594896064169,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_233000,0.196112209271307,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_214866,0.0790384878070644,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_831058,0.319910238493383,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_623962,0.0605809257920776,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_385811,0.105551832822725,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_511551,0.224019380235401,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_880703,0.0991580916317972,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_104410,0.058923455073924,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_502308,0.0944444719126304,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_517420,0.0652934853667693,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_489834,0.228969367607258,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_337529,0.0812520652710947,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_155212,0.359524764328711,Oligopotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_443865,0.0333532951245941,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_799199,0.142972197618338,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_712007,0.385382762407571,Oligopotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_221991,0.0808859376809436,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_252776,0.235159435765625,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_488630,0.0820528459507814,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_225995,0.191902616129684,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_312387,0.0580549924971455,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_471883,0.121919571200892,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_294575,0.106797632172824,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_688790,0.0309229529425663,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_59605,0.0960198562287652,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_287489,0.0530075665042235,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_774839,0.0943821106638134,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_36323,0.00566311309557148,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_31479,0.256591266637782,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_680179,0.231708053388491,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_552582,0.206726405476733,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_856035,0.020154576523255,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_281041,0.0529853670824037,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_235410,0.0864106556740679,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_290135,0.123537163030153,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_328665,0.318278255816667,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_161631,0.0297001999493807,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_481713,0.0667269634770053,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_220280,0.0444026544069617,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_513545,0.2901033617792,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_796749,0.303812436099892,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_202854,0.0612754143725254,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_266355,0.104441385068719,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_567735,0.0396338476112071,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_81555,0.134423837559324,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_873758,0.131891709463565,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_431514,0.106587766751252,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_359163,0.0950832010727132,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_536019,0.181591181648762,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_536506,0.10286321353117,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_565182,0.133927327863404,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_347988,0.222024480314643,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_653461,0.152824419225139,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_699836,0.100091941038578,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_805254,0.27107558168061,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_67919,0.108374078796761,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_278484,0.215331807421874,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_569338,0.101792038283638,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_369441,0.115232467283908,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_807897,0.0258484838327011,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_65558,0.126843952997361,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_214307,0.0107986777176344,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_194618,0.27779402602785,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_94767,0.295410539656933,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_226063,0.0999773432644674,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_730636,0.0999215448966159,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_376981,0.0813436567773078,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_6084,0.09154683200389,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_169469,0.0894130023166753,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_84910,0.241719567292168,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_842042,0.239713356897296,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_574602,0.098172828774252,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_214300,0.0814102802578441,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_260014,0.0987341849703221,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_183934,0.136904253425156,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_878137,0.193653677214189,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_253391,0.0534959816630964,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_832101,0.100904194473486,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_65519,0.247262498719828,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_718274,0.260366767402357,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_595590,0.214694843223527,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_177548,0.085502599629611,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_699063,0.0675297642953883,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_563067,0.0825713254696212,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_881695,0.0916908463499341,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_285243,0.0809796077237921,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_348699,0.241202204157476,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_296278,0.0717133458503254,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_256085,0.0484252291348108,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_822701,0.0484990784048457,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_139108,0.0531643929728295,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_833633,0.111101814490008,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_387487,0.253212479104442,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_223071,0.0856686062100941,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_638673,0.201839899736138,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_502762,0.079968089719709,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_669330,0.437310279102593,Oligopotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_523803,0.102692094304389,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_819739,0.0727890961603975,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_577058,0.0526306278959574,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_561686,0.242725142786531,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_449723,0.0612889663667708,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_836980,0.0513975086577343,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_93967,0.107428753526296,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_420513,0.0975306768462357,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_67290,0.0978805938599822,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_605912,0.218210720061415,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_449584,0.114860158400711,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_272067,0.0605280972938381,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_652233,0.00588601085014633,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_768775,0.120497817405595,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_510808,0.0401183510582294,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_801145,0.0631089304663205,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_561841,0.0608314491860416,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_490037,0.098851358477661,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_24826,0.00731219863690781,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_206917,0.0321239060751655,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_804455,0.179490672808421,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_86558,0.230098731219526,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_72393,0.275033577828857,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_624210,0.0883286933416673,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_884661,0.0912703709617953,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_560395,0.117123651179935,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_485513,0.261428134717086,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_655354,0.0692673860371807,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_747405,0.113036003703522,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_662837,0.219057288840939,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_587862,0.118467783806922,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_267025,0.0376851887517122,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_416906,0.0225926377258977,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_348171,0.0826310676711078,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_419076,0.255477388459005,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_831180,0.126342953770959,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_595607,0.0756634976007527,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_662104,0.0615691944200275,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_327647,0.0524496591063124,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_29739,0.046005602251313,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_131210,0.142710146652304,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_723174,0.247367258852282,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_864200,0.0524691101514142,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_694658,0.0755082746134421,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_475326,0.110988948895436,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_120048,0.10229946047135,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_313242,0.0718718546258769,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_869490,0.0783694987343571,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_430775,0.0489630287117536,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_873614,0.080974380549751,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_444223,0.084489727370892,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_751397,0.0644967601501544,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_824589,0.0647002107350306,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_106820,0.0550931122980157,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_235668,0.0688808838389535,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_541975,0.239900375933539,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_625895,0.0676686878685399,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_374877,0.0789366285534994,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_476856,0.0228213985707231,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_785103,0.0821135632871212,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_278946,0.244954586248738,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_497820,0.0880069013674598,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_285816,0.0496175264756614,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_814108,0.122264124951489,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_146886,0.0271281157158499,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_333843,0.0793176749335053,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_798873,0.0787765761079653,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_309730,0.105535219272746,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_378279,0.187670474485392,Unipotent,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_700803,0.102086164405034,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_72790,0.10318324659166,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_700276,0.0114488313852113,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_264335,0.0325622214332046,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune12_233210,0.0648731852641011,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_564314,0.00943987679572035,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune12_62419,0.0553368716068274,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_847615,0.098934741058282,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_841836,0.0840844496342212,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_421706,0.122652697311545,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_205424,0.15111702209719,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_528475,0.0507031021605561,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune12_471896,0.0930373390606532,Differentiated,EMT_NMPR,NMPR,Tumor_epithelial_EMT
BD_immune13_666040,0.0867468578580968,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_683021,0.106265000384668,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_254337,0.137280614025734,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_39365,0.102807520701619,Differentiated,Ciliated,NMPR,Ciliated_epithelial
BD_immune13_449648,0.117836980284644,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_482875,0.124078999201717,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_776092,0.0849359561696184,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_178967,0.0450479933531399,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_783472,0.101692829757043,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_106787,0.0467579451785259,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_253917,0.0896494741353912,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_448806,0.206020916599808,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_598355,0.117818566259848,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_178496,0.0467640221334962,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_114773,0.580668538951907,Multipotent,tumor_NMPR,NMPR,Tumor_epithelial_basal
BD_immune13_874682,0.0910286436851329,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_778898,0.0429686728653666,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_573372,0.0503529360550452,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_597431,0.222589392195998,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_27458,0.0841396174517603,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_185592,0.0655948593199416,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_204595,0.0904633714937508,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_293046,0.223394040928944,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_395074,0.181644263122149,Unipotent,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_655802,0.105165967016028,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_299252,0.152821566575031,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_434802,0.146780560351797,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_581345,0.026657470718376,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_546467,0.127706434140282,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_847984,0.0574597736565177,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune13_254951,0.134253016725219,Differentiated,normal_NMPR,NMPR,Tumor_epithelial_AT2
BD_immune14_558280,0.0163066471843333,Differentiated,normal_MPR,MPR,Tumor_epithelial_AT2
