source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TPEX,TNFSF13,TNFRSF14,0.568848475036146,9695,0.785381197247272,10765,0.0149695036365281,11428,0.415546290745278,6892
Proliferating TAMs (cycling/MKI67+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CCL3L1,CCR1,0.568848475036146,9290,0.77465070547154,11428,0.0205121098262929,7713,0.324100611513147,8729
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),ACTR2,LDLR,0.568997818294779,10656,0.777163575551279,11261,0.0179345893008377,9278,0.204294033212095,11429
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),APP,RPSA,0.569147187689788,8315.66666666667,0.878778148708711,4246,0.0179463809090127,9271,0.204280150457879,11430
Proliferating TAMs (cycling/MKI67+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),LGALS3,ENG,0.569296583223462,9724.66666666667,0.840338998023245,6943,0.0149681471468446,11431,0.230667369773492,10800
Proliferating TAMs (cycling/MKI67+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),GRN,TNFRSF1B,0.569446004898087,6756.66666666667,0.895095980125351,3096,0.0149658586432534,11432,0.481579441277724,5742
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),TNF,TNFRSF1B,0.569446004898087,8918,0.828020748121481,7773,0.020811111643346,7549,0.204245880013299,11432
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),YBX1,NOTCH1,0.569595452715948,8988,0.774538175687999,11433,0.0211828810396233,7344,0.349512148735847,8187
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD8.TEX,FAM3C,PDCD1,0.569890193609908,9901,0.715062927247701,14695,0.0520976089065136,1349,0.10915419355735,13659
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TPEX,GNAI2,CXCR3,0.569894426790532,7007.33333333333,0.842622955498255,6792,0.0371148181104789,2795,0.204042817463425,11435
CD8.TEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),HMGB1,CD163,0.570043953051828,8027.33333333333,0.888094151488963,3619,0.0149584955182254,11436,0.311261396448496,9027
CD8.TEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),TGFB1,SMAD3,0.570043953051828,9271,0.796908396714281,9980,0.0230830555247005,6397,0.204037365069218,11436
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),SIRPA,CD47,0.570118725989477,8679.83333333334,0.774440420971782,11436.5,0.0194781049193267,8276.5,0.448393279855692,6326.5
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD47,SIRPA,0.570118725989477,8679.83333333334,0.774440420971782,11436.5,0.0194781049193267,8276.5,0.448393279855692,6326.5
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TPEX,MIF,CD44_CD74,0.5702833304415,12971,0.921903144524166,1350,0.00669911385514786,18312,-0.332495938167137,19251
